guid/image	labels	scores	boxes
/rob535-fall2021-final-project-data//est/	[6, 2, 0, 0, 0]	[0.6789661645889282, 0.6643853187561035, 0.2694321572780609, 0.22363153100013733, 0.11741584539413452]	[[0.2918517589569092, 0.4686056971549988, 0.6332707405090332, 0.6783422827720642], [0.27914705872535706, 0.463364839553833, 0.6181854009628296, 0.6817777156829834], [0.36208370327949524, 0.5524311065673828, 0.3984818756580353, 0.5878298282623291], [0.3594798445701599, 0.596660315990448, 0.4020903706550598, 0.626570999622345], [0.33518457412719727, 0.6001646518707275, 0.3938640356063843, 0.6343933343887329]]
/rob535-fall2021-final-project-data//est/	[2, 7, 5, 0, 0]	[0.5416504144668579, 0.27590471506118774, 0.22614699602127075, 0.20499968528747559, 0.18879485130310059]	[[0.3190733790397644, 0.4964795410633087, 0.5866703391075134, 0.676516056060791], [0.3190733790397644, 0.4964795410633087, 0.5866703391075134, 0.676516056060791], [0.326673686504364, 0.5072609186172485, 0.5737242102622986, 0.6732608079910278], [0.4196053445339203, 0.5045657753944397, 0.46662649512290955, 0.5290929675102234], [0.35568442940711975, 0.5930610299110413, 0.4033554494380951, 0.6308916211128235]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 7]	[0.8190454244613647, 0.052459657192230225, 0.05047404766082764, 0.04848429560661316, 0.04741859436035156]	[[0.392214298248291, 0.0, 0.6388231515884399, 0.1455240398645401], [0.39440417289733887, 0.044213488698005676, 0.43712687492370605, 0.10907983779907227], [0.4093930125236511, 0.09483712911605835, 0.4701120853424072, 0.1482180953025818], [0.40352970361709595, 0.11712124943733215, 0.4293949007987976, 0.15181893110275269], [0.38730162382125854, 0.0, 0.6279000639915466, 0.1451127976179123]]
/rob535-fall2021-final-project-data//est/	[2, 7, 0, 2, 0]	[0.8995007276535034, 0.15545448660850525, 0.12346875667572021, 0.11718496680259705, 0.09104815125465393]	[[0.30811288952827454, 0.4696408212184906, 0.5860785245895386, 0.6908368468284607], [0.31222569942474365, 0.4820731282234192, 0.5942875146865845, 0.6987857222557068], [0.3535735607147217, 0.5875673890113831, 0.4050884246826172, 0.6267933249473572], [0.3710653483867645, 0.4807472825050354, 0.4148537218570709, 0.5132555365562439], [0.33465659618377686, 0.5988149642944336, 0.3831768035888672, 0.6319202184677124]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.22278791666030884, 0.1609729826450348, 0.1463700234889984, 0.12294423580169678, 0.10396268963813782]	[[0.3829736113548279, 0.4566691219806671, 0.3992493152618408, 0.4717440903186798], [0.36480599641799927, 0.44508713483810425, 0.3813322186470032, 0.46785861253738403], [0.36284133791923523, 0.39870041608810425, 0.37692680954933167, 0.4165271520614624], [0.3929080665111542, 0.4983159601688385, 0.40919849276542664, 0.5137014389038086], [0.3213977813720703, 0.1683734506368637, 0.3478642702102661, 0.19690586626529694]]
/rob535-fall2021-final-project-data//est/	[2, 0, 2, 0, 7]	[0.8369848728179932, 0.556808352470398, 0.29040342569351196, 0.20140951871871948, 0.16964170336723328]	[[0.3321153521537781, 0.4871339797973633, 0.5972403287887573, 0.6821463108062744], [0.36650875210762024, 0.5639521479606628, 0.40983715653419495, 0.5920122265815735], [0.4404330551624298, 0.6997413039207458, 0.46604517102241516, 0.7329095005989075], [0.3680553734302521, 0.5896303653717041, 0.4083808362483978, 0.6157969236373901], [0.3321153521537781, 0.4871339797973633, 0.5972403287887573, 0.6821463108062744]]
/rob535-fall2021-final-project-data//est/	[14, 14, 14, 14, 2]	[0.32270970940589905, 0.2464246153831482, 0.16379037499427795, 0.14111456274986267, 0.12140259146690369]	[[0.45478391647338867, 0.07765727490186691, 0.526819109916687, 0.2133309245109558], [0.46180281043052673, 0.005542866885662079, 0.5461513996124268, 0.14235201478004456], [0.45379865169525146, 0.11309099942445755, 0.5081045627593994, 0.21896418929100037], [0.44921451807022095, 0.006535239517688751, 0.5453826785087585, 0.21504336595535278], [0.355059415102005, 0.28346288204193115, 0.3678453862667084, 0.29586076736450195]]
/rob535-fall2021-final-project-data//est/	[0, 0, 0, 15, 0]	[0.11904174089431763, 0.038075387477874756, 0.03756934404373169, 0.034809619188308716, 0.031105726957321167]	[[0.28807875514030457, 0.003878159448504448, 0.36893925070762634, 0.037149734795093536], [0.038350909948349, 0.282583624124527, 0.8573145866394043, 0.8474552631378174], [0.30631589889526367, 0.31078219413757324, 0.3176298141479492, 0.32067352533340454], [0.048429861664772034, 0.1549205780029297, 0.08521552383899689, 0.17168298363685608], [0.6877090334892273, 0.007024775724858046, 0.8951544165611267, 0.0215945765376091]]
/rob535-fall2021-final-project-data//est/	[8, 15, 2, 2, 8]	[0.06306540966033936, 0.0560002326965332, 0.045603424310684204, 0.04150572419166565, 0.041430652141571045]	[[0.14021696150302887, 0.10619430243968964, 0.4107034206390381, 0.23569072782993317], [0.151224285364151, 0.16461771726608276, 0.16464859247207642, 0.17208528518676758], [0.30448463559150696, 0.2488473802804947, 0.3212818205356598, 0.26312971115112305], [0.3495750427246094, 0.23640376329421997, 0.3644788861274719, 0.24838048219680786], [0.11924682557582855, 0.14474347233772278, 0.3935847282409668, 0.2969193458557129]]
/rob535-fall2021-final-project-data//est/	[14, 0, 14, 2, 0]	[0.15794220566749573, 0.11235660314559937, 0.07750129699707031, 0.07623699307441711, 0.07101905345916748]	[[0.4593696892261505, 0.7716145515441895, 0.5178886651992798, 0.880529522895813], [0.42179808020591736, 0.34154602885246277, 0.4566020667552948, 0.36431851983070374], [0.45922866463661194, 0.7379868030548096, 0.5038556456565857, 0.8145879507064819], [0.4190036952495575, 0.4509042203426361, 0.43569836020469666, 0.46313342452049255], [0.4172050356864929, 0.3487913906574249, 0.4381740689277649, 0.36571118235588074]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.5717788338661194, 0.1615625023841858, 0.14455851912498474, 0.13772717118263245, 0.1079145073890686]	[[0.3315216898918152, 0.49068358540534973, 0.3563828468322754, 0.522952675819397], [0.3266023099422455, 0.5353781580924988, 0.3465258777141571, 0.557748019695282], [0.304201602935791, 0.5923731327056885, 0.3222188949584961, 0.6136523485183716], [0.3441466689109802, 0.4545014500617981, 0.36375296115875244, 0.47344571352005005], [0.3969285190105438, 0.010051613673567772, 0.4235566556453705, 0.05441927909851074]]
/rob535-fall2021-final-project-data//est/	[14, 14, 2, 14, 19]	[0.28165343403816223, 0.15625640749931335, 0.1467050015926361, 0.08590790629386902, 0.05761179327964783]	[[0.446124792098999, 0.01137099415063858, 0.5314134359359741, 0.13924190402030945], [0.39734435081481934, 0.003757081925868988, 0.5619839429855347, 0.15674057602882385], [0.3724258840084076, 0.09571336209774017, 0.4206267297267914, 0.16775624454021454], [0.41829976439476013, 0.018511999398469925, 0.49118563532829285, 0.13415181636810303], [0.3025883138179779, 0.4072827696800232, 0.39673396944999695, 0.484876811504364]]
/rob535-fall2021-final-project-data//est/	[2, 0, 0, 6, 40]	[0.2377316653728485, 0.18237045407295227, 0.14887133240699768, 0.1345302164554596, 0.1310669481754303]	[[0.3882679343223572, 0.3748054504394531, 0.4185692071914673, 0.4017031192779541], [0.30922913551330566, 0.3923143446445465, 0.36603766679763794, 0.41604235768318176], [0.3492787480354309, 0.45318296551704407, 0.3739473223686218, 0.46995076537132263], [0.30922913551330566, 0.3923143446445465, 0.36603766679763794, 0.41604235768318176], [0.3882679343223572, 0.3748054504394531, 0.4185692071914673, 0.4017031192779541]]
/rob535-fall2021-final-project-data//est/	[2, 7, 2, 2, 2]	[0.7397760152816772, 0.4748629927635193, 0.35102251172065735, 0.1664748191833496, 0.09321936964988708]	[[0.3480370044708252, 0.0795888751745224, 0.4618991017341614, 0.18281297385692596], [0.3480370044708252, 0.0795888751745224, 0.4618991017341614, 0.18281297385692596], [0.4033128321170807, 0.00027879513800144196, 0.47325798869132996, 0.031177116557955742], [0.3915237784385681, 0.0056202467530965805, 0.4320334792137146, 0.02766568399965763], [0.36035916209220886, 0.17219369113445282, 0.3808698356151581, 0.19637535512447357]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 0, 0]	[0.06273624300956726, 0.05528569221496582, 0.047378480434417725, 0.0456276535987854, 0.0441337525844574]	[[0.34968429803848267, 0.24136982858181, 0.3687399625778198, 0.2605680525302887], [0.3462379574775696, 0.28274694085121155, 0.3569473624229431, 0.2928710877895355], [0.34644007682800293, 0.4339981973171234, 0.3775455355644226, 0.46872779726982117], [0.3034815192222595, 0.08643350005149841, 0.32538318634033203, 0.09654450416564941], [0.29525744915008545, 0.12535861134529114, 0.32370346784591675, 0.14099499583244324]]
/rob535-fall2021-final-project-data//est/	[63, 15, 0, 15, 9]	[0.04581332206726074, 0.044594794511795044, 0.041753292083740234, 0.04143604636192322, 0.041194528341293335]	[[0.14690062403678894, 0.1034124344587326, 0.389705628156662, 0.2381732016801834], [0.08213327080011368, 0.16066652536392212, 0.10435553640127182, 0.1715855598449707], [0.342878520488739, 0.010665194131433964, 0.3682519197463989, 0.027116835117340088], [0.09291151165962219, 0.16669028997421265, 0.11157748103141785, 0.17944663763046265], [0.22965815663337708, 0.15366116166114807, 0.2577691972255707, 0.16619643568992615]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 6]	[0.2430325746536255, 0.15698611736297607, 0.12885132431983948, 0.12409204244613647, 0.10133430361747742]	[[0.384537935256958, 0.5513719320297241, 0.40017831325531006, 0.5692669153213501], [0.40011897683143616, 0.5113661885261536, 0.4138762056827545, 0.5280655026435852], [0.5010237693786621, 0.008964387699961662, 0.5329170227050781, 0.05168168246746063], [0.4022354781627655, 0.44978320598602295, 0.41702941060066223, 0.4668270945549011], [0.3741481304168701, 0.055043160915374756, 0.5096285343170166, 0.8198851943016052]]
/rob535-fall2021-final-project-data//est/	[2, 2, 14, 2, 14]	[0.3518678843975067, 0.22464779019355774, 0.1857367753982544, 0.18495100736618042, 0.11020869016647339]	[[0.40752336382865906, 0.34105607867240906, 0.43053194880485535, 0.3678796589374542], [0.4152872562408447, 0.44765710830688477, 0.43099838495254517, 0.4620504379272461], [0.4700576961040497, 0.8328942656517029, 0.5327998399734497, 0.9404991269111633], [0.4152070879936218, 0.41472551226615906, 0.4314000606536865, 0.42921486496925354], [0.45943695306777954, 0.7808777689933777, 0.5177118182182312, 0.870025098323822]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.8358697891235352, 0.5332816243171692, 0.47241872549057007, 0.2792665958404541, 0.24071329832077026]	[[0.4388124942779541, 0.457084059715271, 0.4636896848678589, 0.48507434129714966], [0.452441543340683, 0.34249240159988403, 0.46931323409080505, 0.3604384660720825], [0.4450826346874237, 0.39947983622550964, 0.4625610411167145, 0.4160361588001251], [0.4338705539703369, 0.4957437813282013, 0.4544938802719116, 0.516185998916626], [0.4583272933959961, 0.2886960208415985, 0.4788973331451416, 0.30959656834602356]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.8071815371513367, 0.4143141806125641, 0.41134148836135864, 0.2054218351840973, 0.17565101385116577]	[[0.4439429044723511, 0.4414515495300293, 0.47523558139801025, 0.47323495149612427], [0.4398147761821747, 0.5112905502319336, 0.4587570130825043, 0.5294573307037354], [0.45434141159057617, 0.4013620615005493, 0.47220152616500854, 0.4183633327484131], [0.4617270827293396, 0.35006818175315857, 0.47806447744369507, 0.3664787709712982], [0.43511998653411865, 0.5537315607070923, 0.45163023471832275, 0.5678200721740723]]
/rob535-fall2021-final-project-data//est/	[0, 2, 0, 9, 0]	[0.26265400648117065, 0.10746517777442932, 0.09065768122673035, 0.08147791028022766, 0.06883150339126587]	[[0.3492366373538971, 0.4661161005496979, 0.36700865626335144, 0.4757845103740692], [0.3907153606414795, 0.39141541719436646, 0.4201838970184326, 0.4143936038017273], [0.33112961053848267, 0.4076085090637207, 0.3561534881591797, 0.41798269748687744], [0.3492366373538971, 0.4661161005496979, 0.36700865626335144, 0.4757845103740692], [0.29687654972076416, 0.40116915106773376, 0.32706546783447266, 0.4158986508846283]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 14]	[0.40392497181892395, 0.39287713170051575, 0.23449978232383728, 0.1384834349155426, 0.10625714063644409]	[[0.35031071305274963, 0.5027011036872864, 0.3663732707500458, 0.5165061354637146], [0.3571743071079254, 0.4543425142765045, 0.37233826518058777, 0.46927908062934875], [0.3424431383609772, 0.5502740144729614, 0.35600927472114563, 0.56602942943573], [0.36678266525268555, 0.2547251880168915, 0.39586615562438965, 0.32280537486076355], [0.3838723301887512, 0.026338182389736176, 0.41826391220092773, 0.13366925716400146]]
/rob535-fall2021-final-project-data//est/	[0, 2, 0, 2, 0]	[0.05588817596435547, 0.04808938503265381, 0.045578718185424805, 0.044767558574676514, 0.038505226373672485]	[[0.2878193259239197, 0.038512274622917175, 0.32487696409225464, 0.05330416560173035], [0.3048713207244873, 0.24162361025810242, 0.31854283809661865, 0.2567518353462219], [0.2915947735309601, 0.05730393901467323, 0.32172033190727234, 0.06873197853565216], [0.35075077414512634, 0.23270875215530396, 0.3632992208003998, 0.2450025975704193], [0.1753542721271515, 0.034498900175094604, 0.8023796081542969, 0.6443016529083252]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 14]	[0.39590317010879517, 0.32716214656829834, 0.2345188856124878, 0.18923747539520264, 0.1882845163345337]	[[0.4101783037185669, 0.3435545861721039, 0.43405795097351074, 0.3743758499622345], [0.4150477349758148, 0.39797261357307434, 0.4345536530017853, 0.4165816605091095], [0.40917128324508667, 0.33838018774986267, 0.446738600730896, 0.38321545720100403], [0.4373580515384674, 0.89085853099823, 0.4626825749874115, 0.9683665037155151], [0.47056645154953003, 0.8582141995429993, 0.5214017629623413, 0.9146069884300232]]
/rob535-fall2021-final-project-data//est/	[2, 7, 2, 21, 5]	[0.773292064666748, 0.5159262418746948, 0.45814794301986694, 0.2347404658794403, 0.1342100203037262]	[[0.34729892015457153, 0.08837664127349854, 0.4430658221244812, 0.17062100768089294], [0.34729892015457153, 0.08837664127349854, 0.4430658221244812, 0.17062100768089294], [0.394173264503479, 0.0, 0.5126787424087524, 0.058609720319509506], [0.22012904286384583, 0.7683548331260681, 0.48198607563972473, 0.9839077591896057], [0.34729892015457153, 0.08837664127349854, 0.4430658221244812, 0.17062100768089294]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 7, 2]	[0.6444262266159058, 0.45758235454559326, 0.3883875906467438, 0.3807162344455719, 0.33472102880477905]	[[0.4146330952644348, 0.004254564642906189, 0.6745367646217346, 0.30747950077056885], [0.4441986083984375, 0.34226706624031067, 0.4649062156677246, 0.3663574755191803], [0.4328573942184448, 0.4479198455810547, 0.4485763907432556, 0.4642793536186218], [0.4146330952644348, 0.004254564642906189, 0.6745367646217346, 0.30747950077056885], [0.43978166580200195, 0.40197986364364624, 0.45656561851501465, 0.41924184560775757]]
/rob535-fall2021-final-project-data//est/	[2, 2, 2, 2, 2]	[0.5896222591400146, 0.5815386772155762, 0.33481380343437195, 0.3288504481315613, 0.30147576332092285]	[[0.4538072645664215, 0.39018958806991577, 0.4719684422016144, 0.4160791039466858], [0.4596186876296997, 0.34044477343559265, 0.47759491205215454, 0.36232438683509827], [0.4442039132118225, 0.5200956463813782, 0.4619206190109253, 0.5364125370979309], [0.46399715542793274, 0.3011245131492615, 0.4827329218387604, 0.32001107931137085], [0.4441540241241455, 0.5401327610015869, 0.4601561427116394, 0.5575708150863647]]
/rob535-fall2021-final-project-data//est/	[6, 0, 14, 21, 14]	[0.2043398916721344, 0.07649677991867065, 0.07600980997085571, 0.06881579756736755, 0.06442227959632874]	[[0.43429750204086304, 0.0, 0.5533754825592041, 0.36776262521743774], [0.5074381232261658, 0.07401737570762634, 0.53508061170578, 0.0926574319601059], [0.43429750204086304, 0.0, 0.5533754825592041, 0.36776262521743774], [0.2722378373146057, 0.7471799254417419, 0.461648166179657, 0.9531653523445129], [0.5074381232261658, 0.07401737570762634, 0.53508061170578, 0.0926574319601059]]
/rob535-fall2021-final-project-data//est/	[2, 2, 0, 2, 14]	[0.19196107983589172, 0.1083342432975769, 0.08632728457450867, 0.08195570111274719, 0.08177250623703003]	[[0.4412950277328491, 0.20892475545406342, 0.47985172271728516, 0.26823943853378296], [0.35627955198287964, 0.4393696188926697, 0.3807997703552246, 0.4634398818016052], [0.5009924173355103, 0.07267365604639053, 0.5352575778961182, 0.0946354791522026], [0.35492005944252014, 0.3017995059490204, 0.3691754639148712, 0.312772661447525], [0.5009924173355103, 0.07267365604639053, 0.5352575778961182, 0.0946354791522026]]
/rob535-fall2021-final-project-data//est/	[2, 21, 7, 22, 2]	[0.7795397043228149, 0.2689189612865448, 0.23473361134529114, 0.13933727145195007, 0.07255154848098755]	[[0.3625425696372986, 0.10759428888559341, 0.4227350354194641, 0.18714004755020142], [0.25367915630340576, 0.689854621887207, 0.478183388710022, 0.8292869329452515], [0.3625425696372986, 0.10759428888559341, 0.4227350354194641, 0.18714004755020142], [0.24995750188827515, 0.6841486096382141, 0.4747830629348755, 0.8324360251426697], [0.3377862572669983, 0.2347327172756195, 0.3552653193473816, 0.2522750496864319]]
